evidence_id	candidate_id	candidate_label	candidate_type	evidence_type	omics_layer	dataset	analysis_unit	independence_group	effect_measure	effect_value	p_value	q_value	direction	discordance_code	layer_availability	independent_from_discovery	eligible_as_exact_replication	evidence_tier	auxiliary_score_100	cross_dataset_patient_link_allowed
EVIDENCE_001623	METABOLITE:AN004962:AN004962__189	L-Carnosine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	-0.549179116257717	0.00623962507858559	0.0225047151710784	lower_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001617	METABOLITE:AN004962:AN004962__191	Leucyl-Valine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.0144928830048674	0.00461395480412002	0.0182849320015127	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001619	METABOLITE:AN004962:AN004962__196	Cytidine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	-0.344289195352746	0.00533769721581393	0.0201576565444267	lower_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001533	METABOLITE:AN004962:AN004962__199	gamma-L-Glutamyl-L-valine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.0321677058108078	0.0304004353933872	0.0799880308301418	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001545	METABOLITE:AN004962:AN004962__2	Ethanolamine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.766024701090307	2.38939184719256e-08	1.97725441190869e-06	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001603	METABOLITE:AN004962:AN004962__204	Glycerophosphocholine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.671903130685114	0.00208653939816012	0.0101481688910515	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001597	METABOLITE:AN004962:AN004962__209	Thiamine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.00783680466154177	0.00120802336548836	0.00646292500536274	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001572	METABOLITE:AN004962:AN004962__21	3-Aminoisobutyric acid	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	-0.947425330847687	7.77938999096231e-05	0.000805543286160936	lower_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001615	METABOLITE:AN004962:AN004962__214	Estrone	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.0244314253393777	0.00399962656544968	0.0162516471836626	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001600	METABOLITE:AN004962:AN004962__217	gamma-Glutamylmethionine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.0271827304619829	0.00178538962936305	0.00909698525437364	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001613	METABOLITE:AN004962:AN004962__218	L-alpha-Aspartyl-L-phenylalanine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.129262937868476	0.00343926829269352	0.0143377288565535	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001535	METABOLITE:AN004962:AN004962__219	1-Methyladenosine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.00905241389260411	0.0356731386643764	0.0923473992843938	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001607	METABOLITE:AN004962:AN004962__227	L-Argininosuccinic Acid	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	-0.487924024922164	0.00278099510723125	0.0127528489917319	lower_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001559	METABOLITE:AN004962:AN004962__228	5'-Deoxy-5'-methylthioadenosine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.10838493058408	9.3689327087155e-06	0.000167079299972093	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001588	METABOLITE:AN004962:AN004962__229	2'-O-methylguanosine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.0106269525259082	0.00050448715716679	0.00337375786355291	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001524	METABOLITE:AN004962:AN004962__235	Glutathione	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.447967496506451	0.0225747410045504	0.0641282465704484	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001614	METABOLITE:AN004962:AN004962__239	5alpha-Pregnane-3,20-dione	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.00736282422667344	0.0038324090059131	0.0157718370627962	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001526	METABOLITE:AN004962:AN004962__24	L-Serine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.243667169307992	0.0240645848182975	0.0666145385592822	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001543	METABOLITE:AN004962:AN004962__243	N-Acetylglucosaminylasparagine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.510947112707689	7.98565667800351e-11	2.56339579363913e-08	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001499	METABOLITE:AN004962:AN004962__244	Thiamine monophosphate	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.0248925240918316	0.001065032120454	0.00599781246781988	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001618	METABOLITE:AN004962:AN004962__246	Adenosine monophosphate	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.715375792410631	0.00474934187825576	0.0185919358892695	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001558	METABOLITE:AN004962:AN004962__251	Riboflavin	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.396405592316053	4.88849014220356e-06	9.8075333477959e-05	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001587	METABOLITE:AN004962:AN004962__252	S-Adenosyl-L-homocysteine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.111299251673626	0.000307692283062518	0.0021014728268738	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001574	METABOLITE:AN004962:AN004962__253	S-Adenosylmethionine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	1.06336074792155	9.5399530812057e-05	0.000904745479785084	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001576	METABOLITE:AN004962:AN004962__255	Thiamine pyrophosphate	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.0716303603082319	0.000132406283032607	0.00118062269037408	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001578	METABOLITE:AN004962:AN004962__258	Flavin mononucleotide	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.0323265388439849	0.000167730865045602	0.00141688441262206	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001575	METABOLITE:AN004962:AN004962__260	Citicoline	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.473430576381613	9.58297392918781e-05	0.000904745479785084	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001531	METABOLITE:AN004962:AN004962__262	Biliverdin	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.00623710903793918	0.0273347714480977	0.0731205136236613	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001562	METABOLITE:AN004962:AN004962__29	L-Proline	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.65588510853968	1.94478451843074e-05	0.000297274204960127	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001602	METABOLITE:AN004962:AN004962__3	Imidazole	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.0225034033247152	0.00190753778769168	0.00942030199767739	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001560	METABOLITE:AN004962:AN004962__31	Betaine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.768522161545985	1.05148418365669e-05	0.000177645485765156	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001620	METABOLITE:AN004962:AN004962__33	L-Valine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.399598829799023	0.0055011507496743	0.0205333650075052	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001592	METABOLITE:AN004962:AN004962__37	L-Threonine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.398024512650535	0.000863167637892523	0.00522786437289622	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001547	METABOLITE:AN004962:AN004962__41	Nicotinamide	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.862162823834294	9.24746052717212e-08	5.9368696584445e-06	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001530	METABOLITE:AN004962:AN004962__42	Nicotinic acid	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.0850554434291511	0.0265778834956473	0.0716932823706117	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001595	METABOLITE:AN004962:AN004962__47	Imidazoleacetic acid	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	-0.0382382309990978	0.00109856576874477	0.00607999330632882	lower_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001565	METABOLITE:AN004962:AN004962__52	N-Acetylputrescine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.223267773959327	3.61280969460218e-05	0.000483213296653041	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001625	METABOLITE:AN004962:AN004962__53	Agmatine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.226606029061961	0.01201770326959	0.0401841953076914	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001571	METABOLITE:AN004962:AN004962__54	L-Leucine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.585481342662455	7.6551417718978e-05	0.000805543286160936	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001549	METABOLITE:AN004962:AN004962__59	L-Asparagine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.712840957905342	5.27418036612616e-07	2.41858842503785e-05	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
EVIDENCE_001514	METABOLITE:AN004962:AN004962__60	L-Ornithine	metabolic_feature	PR001876_targeted_MS_feature	metabolome	PR001876/ST003027/AN004962	unpaired tissue sample; 16 early ESCC vs 16 normal	PR001876_early_stage_tissue_subject_overlap_unresolved	limma transformed-scale effect	0.263625073070464	0.0165805278943689	0.0516732956708002	higher_in_early_ESCC	support	metabolic_feature_evaluable_identity_mapping_incomplete	TRUE	FALSE	T2	55	FALSE
